id,timestamp,src_ip,dst_ip,protocol,src_port,dst_port,length,flags,message_content,label
689,2024-10-30 16:52:06,192.168.1.100,192.168.1.138,TCP,61690,443,167,ACK,Acknowledgment received. Continuing print job.,normal
690,2024-10-30 16:52:08,192.168.1.138,192.168.1.100,UDP,49191,161,143,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
691,2024-10-30 16:52:09,192.168.1.138,192.168.1.100,UDP,57425,123,37,,G-code: M104 S200 ; Set extruder temperature,normal
692,2024-10-30 16:52:10,192.168.1.138,192.168.1.100,TCP,50672,443,48,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
693,2024-10-30 16:52:11,192.168.1.100,192.168.1.138,TCP,51002,22,35,ACK,Acknowledgment received. Continuing print job.,normal
694,2024-10-30 16:52:13,192.168.1.138,192.168.1.100,UDP,61697,53,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
695,2024-10-30 16:52:15,192.168.1.100,192.168.1.138,TCP,58021,443,191,FIN,Warning: Connection terminated unexpectedly.,normal
696,2024-10-30 16:52:17,192.168.1.138,192.168.1.100,UDP,50015,53,86,,G-code: M104 S200 ; Set extruder temperature,normal
697,2024-10-30 16:52:18,192.168.1.138,192.168.1.100,UDP,58042,161,72,,G-code: M104 S200 ; Set extruder temperature,normal
698,2024-10-30 16:52:19,192.168.1.138,192.168.1.100,TCP,53612,443,41,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
699,2024-10-30 16:52:22,192.168.1.100,192.168.1.138,TCP,50902,22,174,FIN,Warning: Connection terminated unexpectedly.,normal
700,2024-10-30 16:52:22,192.168.1.100,192.168.1.138,TCP,56504,443,56,ACK,Acknowledgment received. Continuing print job.,normal
701,2024-10-30 16:52:24,192.168.1.100,192.168.1.138,TCP,53932,443,58,FIN,Warning: Connection terminated unexpectedly.,normal
702,2024-10-30 16:52:25,192.168.1.138,192.168.1.100,TCP,51150,80,85,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
703,2024-10-30 16:52:27,192.168.1.138,192.168.1.100,UDP,54873,123,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
704,2024-10-30 16:52:28,192.168.1.138,192.168.1.100,UDP,53203,53,199,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
705,2024-10-30 16:52:30,192.168.1.138,192.168.1.100,TCP,63916,80,84,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
706,2024-10-30 16:52:32,192.168.1.100,192.168.1.138,TCP,58939,22,31,RST,Warning: Connection terminated unexpectedly.,normal
707,2024-10-30 16:52:33,192.168.1.138,192.168.1.100,TCP,50461,443,52,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
708,2024-10-30 16:52:35,192.168.1.138,192.168.1.100,TCP,50027,22,91,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
709,2024-10-30 16:52:36,192.168.1.138,192.168.1.100,UDP,59572,161,62,,G-code: M104 S200 ; Set extruder temperature,normal
710,2024-10-30 16:52:38,192.168.1.138,192.168.1.100,UDP,61861,161,199,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
711,2024-10-30 16:52:40,192.168.1.138,192.168.1.100,TCP,63281,80,162,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
712,2024-10-30 16:52:41,192.168.1.138,192.168.1.100,UDP,50207,53,73,,G-code: M104 S200 ; Set extruder temperature,normal
713,2024-10-30 16:52:42,192.168.1.100,192.168.1.138,TCP,59658,22,50,RST,Warning: Connection terminated unexpectedly.,normal
714,2024-10-30 16:52:44,192.168.1.100,192.168.1.138,TCP,49659,80,145,FIN,Warning: Connection terminated unexpectedly.,normal
715,2024-10-30 16:52:46,192.168.1.100,192.168.1.138,TCP,54575,22,122,RST,Warning: Connection terminated unexpectedly.,normal
716,2024-10-30 16:52:46,192.168.1.138,192.168.1.100,UDP,65461,53,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
717,2024-10-30 16:52:48,192.168.1.138,192.168.1.100,TCP,50333,80,166,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
718,2024-10-30 16:52:49,192.168.1.138,192.168.1.100,UDP,59848,161,45,,G-code: M104 S200 ; Set extruder temperature,normal
719,2024-10-30 16:52:49,192.168.1.100,192.168.1.138,TCP,58484,80,148,FIN,Warning: Connection terminated unexpectedly.,normal
720,2024-10-30 16:52:50,192.168.1.100,192.168.1.138,TCP,64380,443,68,RST,Warning: Connection terminated unexpectedly.,normal
721,2024-10-30 16:52:52,192.168.1.138,192.168.1.100,UDP,50457,123,78,,G-code: M104 S200 ; Set extruder temperature,normal
722,2024-10-30 16:52:55,192.168.1.138,192.168.1.100,UDP,64429,161,32,,G-code: M104 S200 ; Set extruder temperature,normal
723,2024-10-30 16:52:57,192.168.1.100,192.168.1.138,TCP,53185,80,169,ACK,Acknowledgment received. Continuing print job.,normal
724,2024-10-30 16:52:58,192.168.1.100,192.168.1.138,TCP,57033,22,88,ACK,Acknowledgment received. Continuing print job.,normal
725,2024-10-30 16:53:00,192.168.1.100,192.168.1.138,TCP,53069,80,40,ACK,Acknowledgment received. Continuing print job.,normal
726,2024-10-30 16:53:01,192.168.1.138,192.168.1.100,UDP,61393,123,135,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
727,2024-10-30 16:53:03,192.168.1.100,192.168.1.138,TCP,56891,443,100,RST,Warning: Connection terminated unexpectedly.,normal
728,2024-10-30 16:53:05,192.168.1.138,192.168.1.100,TCP,59642,443,169,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
729,2024-10-30 16:53:06,192.168.1.138,192.168.1.100,UDP,62559,53,52,,G-code: M104 S200 ; Set extruder temperature,normal
730,2024-10-30 16:53:07,192.168.1.138,192.168.1.100,UDP,60429,161,147,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
731,2024-10-30 16:53:08,192.168.1.138,192.168.1.100,UDP,65063,161,170,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
732,2024-10-30 16:53:11,192.168.1.138,192.168.1.100,UDP,53058,53,179,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
733,2024-10-30 16:53:13,192.168.1.138,192.168.1.100,TCP,64102,443,132,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
734,2024-10-30 16:53:13,192.168.1.100,192.168.1.138,TCP,64938,80,44,ACK,Acknowledgment received. Continuing print job.,normal
735,2024-10-30 16:53:15,192.168.1.100,192.168.1.138,TCP,53574,22,119,RST,Warning: Connection terminated unexpectedly.,normal
736,2024-10-30 16:53:16,192.168.1.100,192.168.1.138,TCP,62376,80,168,ACK,Acknowledgment received. Continuing print job.,normal
737,2024-10-30 16:53:17,192.168.1.138,192.168.1.100,UDP,57516,161,166,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
738,2024-10-30 16:53:18,192.168.1.100,192.168.1.138,TCP,64923,22,99,ACK,Acknowledgment received. Continuing print job.,normal
739,2024-10-30 16:53:20,192.168.1.138,192.168.1.100,UDP,50189,123,85,,G-code: M104 S200 ; Set extruder temperature,normal
740,2024-10-30 16:53:21,192.168.1.138,192.168.1.100,UDP,64498,161,168,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
741,2024-10-30 16:53:21,192.168.1.138,192.168.1.100,UDP,62318,161,137,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
742,2024-10-30 16:53:23,192.168.1.138,192.168.1.100,UDP,60223,53,79,,G-code: M104 S200 ; Set extruder temperature,normal
743,2024-10-30 16:53:25,192.168.1.138,192.168.1.100,UDP,56005,161,157,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
744,2024-10-30 16:53:27,192.168.1.138,192.168.1.100,UDP,53078,123,193,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
745,2024-10-30 16:53:29,192.168.1.138,192.168.1.100,UDP,62047,123,86,,G-code: M104 S200 ; Set extruder temperature,normal
746,2024-10-30 16:53:31,192.168.1.138,192.168.1.100,TCP,61660,443,146,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
747,2024-10-30 16:53:32,192.168.1.138,192.168.1.100,TCP,59529,80,109,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
748,2024-10-30 16:53:34,192.168.1.138,192.168.1.100,TCP,50056,80,32,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
749,2024-10-30 16:53:35,192.168.1.138,192.168.1.100,UDP,58156,161,170,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
750,2024-10-30 16:53:37,192.168.1.138,192.168.1.100,UDP,57304,53,169,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
751,2024-10-31 15:10:42,192.168.1.138,192.168.1.100,TCP,49270,443,53,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
752,2024-10-31 15:10:43,192.168.1.100,192.168.1.138,TCP,50432,22,193,ACK,Acknowledgment received. Continuing print job.,normal
753,2024-10-31 15:10:45,192.168.1.138,192.168.1.100,TCP,55446,22,42,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
754,2024-10-31 15:10:47,192.168.1.138,192.168.1.100,UDP,51414,53,127,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
755,2024-10-31 15:10:48,192.168.1.138,192.168.1.100,UDP,53488,161,177,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
756,2024-10-31 15:10:49,192.168.1.138,192.168.1.100,UDP,52119,123,37,,G-code: M104 S200 ; Set extruder temperature,normal
757,2024-10-31 15:10:51,192.168.1.138,192.168.1.100,UDP,55567,123,65,,G-code: M104 S200 ; Set extruder temperature,normal
758,2024-10-31 15:10:52,192.168.1.138,192.168.1.100,UDP,65192,161,122,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
759,2024-10-31 15:10:55,192.168.1.100,192.168.1.138,TCP,51980,80,114,FIN,Warning: Connection terminated unexpectedly.,normal
760,2024-10-31 15:10:57,192.168.1.138,192.168.1.100,UDP,63186,53,110,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
761,2024-10-31 15:10:58,192.168.1.138,192.168.1.100,TCP,54095,22,198,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
762,2024-10-31 15:10:59,192.168.1.100,192.168.1.138,TCP,62609,22,120,ACK,Acknowledgment received. Continuing print job.,normal
763,2024-10-31 15:11:00,192.168.1.138,192.168.1.100,TCP,56386,443,171,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
764,2024-10-31 15:11:01,192.168.1.138,192.168.1.100,UDP,54537,161,132,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
765,2024-10-31 15:11:02,192.168.1.138,192.168.1.100,TCP,50170,443,191,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
766,2024-10-31 15:11:04,192.168.1.138,192.168.1.100,UDP,51947,53,180,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
767,2024-10-31 15:11:06,192.168.1.138,192.168.1.100,UDP,49926,53,90,,G-code: M104 S200 ; Set extruder temperature,normal
768,2024-10-31 15:11:09,192.168.1.100,192.168.1.138,TCP,52431,443,42,FIN,Warning: Connection terminated unexpectedly.,normal
769,2024-10-31 15:11:10,192.168.1.138,192.168.1.100,UDP,51499,123,59,,G-code: M104 S200 ; Set extruder temperature,normal
770,2024-10-31 15:11:10,192.168.1.138,192.168.1.100,TCP,57474,22,129,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
771,2024-10-31 15:11:12,192.168.1.138,192.168.1.100,UDP,60298,53,129,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
772,2024-10-31 15:11:13,192.168.1.100,192.168.1.138,TCP,55958,22,122,FIN,Warning: Connection terminated unexpectedly.,normal
773,2024-10-31 15:11:15,192.168.1.138,192.168.1.100,UDP,58167,123,37,,G-code: M104 S200 ; Set extruder temperature,normal
774,2024-10-31 15:11:16,192.168.1.100,192.168.1.138,TCP,61488,80,73,ACK,Acknowledgment received. Continuing print job.,normal
775,2024-10-31 15:11:17,192.168.1.138,192.168.1.100,UDP,51963,123,155,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
776,2024-10-31 15:11:20,192.168.1.138,192.168.1.100,UDP,57853,123,104,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
777,2024-10-31 15:11:21,192.168.1.100,192.168.1.138,TCP,55496,22,38,ACK,Acknowledgment received. Continuing print job.,normal
778,2024-10-31 15:11:24,192.168.1.138,192.168.1.100,UDP,52222,123,104,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
779,2024-10-31 15:11:26,192.168.1.100,192.168.1.138,TCP,61377,443,161,RST,Warning: Connection terminated unexpectedly.,normal
780,2024-10-31 15:11:28,192.168.1.138,192.168.1.100,UDP,62042,53,77,,G-code: M104 S200 ; Set extruder temperature,normal
781,2024-10-31 15:11:30,192.168.1.138,192.168.1.100,TCP,61106,80,173,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
782,2024-10-31 15:11:32,192.168.1.100,192.168.1.138,TCP,50219,80,166,FIN,Warning: Connection terminated unexpectedly.,normal
783,2024-10-31 15:11:34,192.168.1.100,192.168.1.138,TCP,65470,80,184,FIN,Warning: Connection terminated unexpectedly.,normal
784,2024-10-31 15:11:35,192.168.1.100,192.168.1.138,TCP,61944,443,184,ACK,Acknowledgment received. Continuing print job.,normal
785,2024-10-31 15:11:37,192.168.1.100,192.168.1.138,TCP,64892,22,173,ACK,Acknowledgment received. Continuing print job.,normal
786,2024-10-31 15:11:39,192.168.1.100,192.168.1.138,TCP,59568,22,148,RST,Warning: Connection terminated unexpectedly.,normal
787,2024-10-31 15:11:40,192.168.1.138,192.168.1.100,UDP,59292,123,159,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
788,2024-10-31 15:11:41,192.168.1.138,192.168.1.100,UDP,61141,161,36,,G-code: M104 S200 ; Set extruder temperature,normal
789,2024-10-31 15:11:42,192.168.1.138,192.168.1.100,TCP,52614,80,95,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
790,2024-10-31 15:11:42,192.168.1.138,192.168.1.100,UDP,50251,123,178,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
791,2024-10-31 15:11:44,192.168.1.138,192.168.1.100,TCP,49640,443,131,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
792,2024-10-31 15:11:46,192.168.1.138,192.168.1.100,UDP,53458,53,134,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
793,2024-10-31 15:11:48,192.168.1.100,192.168.1.138,TCP,59957,22,44,RST,Warning: Connection terminated unexpectedly.,normal
794,2024-10-31 15:11:49,192.168.1.100,192.168.1.138,TCP,50486,443,150,ACK,Acknowledgment received. Continuing print job.,normal
795,2024-10-31 15:11:50,192.168.1.138,192.168.1.100,UDP,50519,123,126,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
796,2024-10-31 15:11:52,192.168.1.100,192.168.1.138,TCP,58763,443,58,RST,Warning: Connection terminated unexpectedly.,normal
797,2024-10-31 15:11:55,192.168.1.138,192.168.1.100,TCP,60306,22,141,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
798,2024-10-31 15:11:55,192.168.1.138,192.168.1.100,UDP,52528,161,111,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
799,2024-10-31 15:11:57,192.168.1.138,192.168.1.100,TCP,53820,80,136,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
800,2024-10-31 15:11:59,192.168.1.138,192.168.1.100,UDP,64534,123,127,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
801,2024-10-31 15:12:01,192.168.1.138,192.168.1.100,UDP,53980,53,41,,G-code: M104 S200 ; Set extruder temperature,normal
802,2024-10-31 15:12:03,192.168.1.138,192.168.1.100,UDP,53051,161,189,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
803,2024-10-31 15:12:04,192.168.1.100,192.168.1.138,TCP,52760,80,53,ACK,Acknowledgment received. Continuing print job.,normal
804,2024-10-31 15:12:06,192.168.1.100,192.168.1.138,TCP,59529,443,85,RST,Warning: Connection terminated unexpectedly.,normal
805,2024-10-31 15:12:08,192.168.1.138,192.168.1.100,UDP,63792,161,141,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
806,2024-10-31 15:12:10,192.168.1.100,192.168.1.138,TCP,60608,80,151,RST,Warning: Connection terminated unexpectedly.,normal
807,2024-10-31 15:12:11,192.168.1.138,192.168.1.100,UDP,58302,123,170,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
808,2024-10-31 15:12:12,192.168.1.138,192.168.1.100,UDP,63626,53,115,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
809,2024-10-31 15:12:14,192.168.1.138,192.168.1.100,UDP,55570,161,158,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
810,2024-10-31 15:12:15,192.168.1.100,192.168.1.138,TCP,60298,22,57,FIN,Warning: Connection terminated unexpectedly.,normal
811,2024-10-31 15:12:17,192.168.1.138,192.168.1.100,TCP,54773,22,197,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
812,2024-10-31 15:12:19,192.168.1.100,192.168.1.138,TCP,54329,22,63,FIN,Warning: Connection terminated unexpectedly.,normal
813,2024-10-31 15:12:20,192.168.1.138,192.168.1.100,TCP,53414,443,117,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
814,2024-10-31 15:12:22,192.168.1.138,192.168.1.100,TCP,52755,443,139,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
815,2024-10-31 15:12:23,192.168.1.138,192.168.1.100,TCP,54518,443,107,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
816,2024-10-31 15:12:25,192.168.1.100,192.168.1.138,TCP,56242,443,189,FIN,Warning: Connection terminated unexpectedly.,normal
817,2024-10-31 15:12:26,192.168.1.138,192.168.1.100,TCP,56038,80,190,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
818,2024-10-31 15:12:29,192.168.1.100,192.168.1.138,TCP,62763,443,144,ACK,Acknowledgment received. Continuing print job.,normal
819,2024-10-31 15:12:29,192.168.1.138,192.168.1.100,TCP,51411,443,151,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
820,2024-10-31 15:12:31,192.168.1.138,192.168.1.100,UDP,58161,123,153,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
821,2024-10-31 15:12:32,192.168.1.100,192.168.1.138,TCP,52202,443,103,RST,Warning: Connection terminated unexpectedly.,normal
822,2024-10-31 15:12:35,192.168.1.100,192.168.1.138,TCP,50967,80,109,RST,Warning: Connection terminated unexpectedly.,normal
823,2024-10-31 15:12:37,192.168.1.138,192.168.1.100,UDP,59268,161,112,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
824,2024-10-31 15:12:39,192.168.1.138,192.168.1.100,TCP,62300,80,88,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
825,2024-10-31 15:12:41,192.168.1.100,192.168.1.138,TCP,63921,443,136,ACK,Acknowledgment received. Continuing print job.,normal
826,2024-10-31 15:12:42,192.168.1.100,192.168.1.138,TCP,54140,80,115,ACK,Acknowledgment received. Continuing print job.,normal
827,2024-10-31 15:12:43,192.168.1.138,192.168.1.100,TCP,49610,22,100,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
828,2024-10-31 15:12:43,192.168.1.138,192.168.1.100,UDP,60097,53,81,,G-code: M104 S200 ; Set extruder temperature,normal
829,2024-10-31 15:12:45,192.168.1.138,192.168.1.100,TCP,65372,80,36,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
830,2024-10-31 15:12:46,192.168.1.138,192.168.1.100,TCP,59819,22,172,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
831,2024-10-31 15:12:47,192.168.1.100,192.168.1.138,TCP,50265,443,68,ACK,Acknowledgment received. Continuing print job.,normal
832,2024-10-31 15:12:48,192.168.1.138,192.168.1.100,UDP,63863,161,112,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
833,2024-10-31 15:12:50,192.168.1.100,192.168.1.138,TCP,63652,22,198,FIN,Warning: Connection terminated unexpectedly.,normal
834,2024-10-31 15:12:52,192.168.1.138,192.168.1.100,UDP,50221,123,41,,G-code: M104 S200 ; Set extruder temperature,normal
835,2024-10-31 15:12:54,192.168.1.138,192.168.1.100,TCP,64271,80,156,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
836,2024-10-31 15:12:55,192.168.1.100,192.168.1.138,TCP,53915,443,163,ACK,Acknowledgment received. Continuing print job.,normal
837,2024-10-31 15:12:56,192.168.1.100,192.168.1.138,TCP,57495,80,135,RST,Warning: Connection terminated unexpectedly.,normal
838,2024-10-31 15:12:58,192.168.1.138,192.168.1.100,TCP,62425,22,58,SYN,G-code: G28 ; Home all axes (Handshake initiated),normal
839,2024-10-31 15:12:59,192.168.1.138,192.168.1.100,UDP,59021,161,84,,G-code: M104 S200 ; Set extruder temperature,normal
840,2024-10-31 15:13:01,192.168.1.100,192.168.1.138,TCP,57084,80,151,FIN,Warning: Connection terminated unexpectedly.,normal
841,2024-10-31 15:13:02,192.168.1.100,192.168.1.138,TCP,55545,443,79,FIN,Warning: Connection terminated unexpectedly.,normal
842,2024-10-31 15:13:02,192.168.1.100,192.168.1.138,TCP,51149,443,61,ACK,Acknowledgment received. Continuing print job.,normal
843,2024-10-31 15:13:04,192.168.1.138,192.168.1.100,UDP,57477,53,139,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
844,2024-10-31 15:13:05,192.168.1.100,192.168.1.138,TCP,62076,22,170,ACK,Acknowledgment received. Continuing print job.,normal
845,2024-10-31 15:13:07,192.168.1.100,192.168.1.138,TCP,56766,80,108,ACK,Acknowledgment received. Continuing print job.,normal
846,2024-10-31 15:13:07,192.168.1.138,192.168.1.100,UDP,61961,161,90,,G-code: M104 S200 ; Set extruder temperature,normal
847,2024-10-31 15:13:08,192.168.1.100,192.168.1.138,TCP,57542,443,187,FIN,Warning: Connection terminated unexpectedly.,normal
848,2024-10-31 15:13:10,192.168.1.138,192.168.1.100,UDP,51107,161,94,,G-code: M104 S200 ; Set extruder temperature,normal
849,2024-10-31 15:13:12,192.168.1.138,192.168.1.100,UDP,62545,161,58,,G-code: M104 S200 ; Set extruder temperature,normal
850,2024-10-31 15:13:14,192.168.1.100,192.168.1.138,TCP,61992,22,158,FIN,Warning: Connection terminated unexpectedly.,normal
851,2024-10-31 15:13:16,192.168.1.138,192.168.1.100,UDP,56984,123,199,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
852,2024-10-31 15:13:18,192.168.1.138,192.168.1.100,UDP,63494,161,62,,G-code: M104 S200 ; Set extruder temperature,normal
853,2024-10-31 15:13:18,192.168.1.100,192.168.1.138,TCP,54306,443,200,FIN,Warning: Connection terminated unexpectedly.,normal
854,2024-10-31 15:13:20,192.168.1.138,192.168.1.100,UDP,63186,53,123,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
855,2024-10-31 15:13:21,192.168.1.100,192.168.1.138,TCP,50102,22,116,ACK,Acknowledgment received. Continuing print job.,normal
856,2024-10-31 15:13:23,192.168.1.100,192.168.1.138,TCP,51377,443,81,FIN,Warning: Connection terminated unexpectedly.,normal
857,2024-10-31 15:13:23,192.168.1.138,192.168.1.100,UDP,59001,123,161,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
858,2024-10-31 15:13:24,192.168.1.100,192.168.1.138,TCP,65088,80,51,RST,Warning: Connection terminated unexpectedly.,normal
859,2024-10-31 15:13:25,192.168.1.138,192.168.1.100,UDP,60891,123,157,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
860,2024-10-31 15:13:26,192.168.1.138,192.168.1.100,UDP,54936,53,118,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
861,2024-10-31 15:13:27,192.168.1.100,192.168.1.138,TCP,59498,80,191,ACK,Acknowledgment received. Continuing print job.,normal
862,2024-10-31 15:13:30,192.168.1.100,192.168.1.138,TCP,54869,443,139,ACK,Acknowledgment received. Continuing print job.,normal
863,2024-10-31 15:13:31,192.168.1.138,192.168.1.100,TCP,59210,443,67,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
864,2024-10-31 15:13:33,192.168.1.100,192.168.1.138,TCP,51022,22,49,RST,Warning: Connection terminated unexpectedly.,normal
865,2024-10-31 15:13:35,192.168.1.100,192.168.1.138,TCP,50224,22,129,ACK,Acknowledgment received. Continuing print job.,normal
866,2024-10-31 15:13:36,192.168.1.138,192.168.1.100,UDP,59544,161,61,,G-code: M104 S200 ; Set extruder temperature,normal
867,2024-10-31 15:13:38,192.168.1.138,192.168.1.100,UDP,60393,123,65,,G-code: M104 S200 ; Set extruder temperature,normal
868,2024-10-31 15:13:40,192.168.1.138,192.168.1.100,UDP,62865,53,177,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
869,2024-10-31 15:13:41,192.168.1.138,192.168.1.100,UDP,53138,161,187,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
870,2024-10-31 15:13:42,192.168.1.138,192.168.1.100,UDP,62315,53,183,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
871,2024-10-31 15:13:45,192.168.1.138,192.168.1.100,UDP,58977,123,91,,G-code: M104 S200 ; Set extruder temperature,normal
872,2024-10-31 15:13:46,192.168.1.138,192.168.1.100,TCP,62101,22,34,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
873,2024-10-31 15:13:47,192.168.1.138,192.168.1.100,UDP,57936,123,160,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
874,2024-10-31 15:13:48,192.168.1.138,192.168.1.100,UDP,57340,161,151,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
875,2024-10-31 15:13:49,192.168.1.100,192.168.1.138,TCP,65238,80,154,FIN,Warning: Connection terminated unexpectedly.,normal
876,2024-10-31 15:13:50,192.168.1.138,192.168.1.100,TCP,53882,80,55,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
877,2024-10-31 15:13:51,192.168.1.138,192.168.1.100,UDP,52975,53,151,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
878,2024-10-31 15:13:52,192.168.1.138,192.168.1.100,TCP,49774,80,53,SYN-ACK,G-code: G28 ; Home all axes (Handshake initiated),normal
879,2024-10-31 15:13:54,192.168.1.100,192.168.1.138,TCP,59889,22,105,RST,Warning: Connection terminated unexpectedly.,normal
880,2024-10-31 15:13:55,192.168.1.138,192.168.1.100,UDP,56555,53,120,,G-code: G1 X100 Y100 Z0.2 ; Move to next layer (Data packet received),normal
881,2024-10-31 15:13:58,192.168.1.138,192.168.1.100,UDP,62913,53,92,,G-code: M104 S200 ; Set extruder temperature,normal
